  Func                               Cost    Frame   Height
> _ZN6device6Device19get_device_bus_typeEv@./src/drivers/mpu6000/CMakeFiles/drivers__mpu6000.dir/mpu6000.cpp.obj        0        0        1
  _ZN7sensors23TemperatureCompensation22apply_corrections_gyroEiRN4math6VectorILj3EEEfPfS5_        0        0        2
  _ZN7LIS3MDL5resetEv                   0        0        1
> _ZN22MavlinkStreamGPSRawInt6get_idEv        0        0        1
> _ZN29MavlinkStreamMountOrientation15get_name_staticEv        0        0        1
> _ZThn56_N6PX4FMUD0Ev                  0        0        1
> _ZN6device6Device18get_device_addressEv@./src/modules/uORB/CMakeFiles/modules__uORB.dir/uORBDevices.cpp.obj        0        0        1
  _ZN6device4CDev24unregister_class_devnameEPKcj        0        0        1
  _ZN7MPU92509write_regEjh              0        0        1
  _ZN7LSM303D11disable_i2cEv            0        0        4
> _ZN29MavlinkStreamLocalPositionNED8get_sizeEv        0        0        1
> _ZN6matrix6MatrixIfLj4ELj1EEC1ERKS1_@./src/lib/ecl/CMakeFiles/lib__ecl.dir/EKF/estimator_interface.cpp.obj        0        0        1
  _ZN34MavlinkStreamActuatorControlTargetILi0EED1Ev        0        0        1
> _ZN6device6Device19get_device_bus_typeEv@./src/drivers/led/CMakeFiles/drivers__led.dir/led.cpp.obj        0        0        1
> _ZN12GPSDriverMTK10decodeInitEv        0        0        1
> _ZN6device6Device18get_device_addressEv@./src/drivers/ms5525_airspeed/CMakeFiles/drivers__ms5525_airspeed.dir/MS5525.cpp.obj        0        0        1
> _ZNK32MavlinkStreamLocalPositionNEDCOV8get_nameEv        0        0        1
  _ZN19VtolAttitudeControl21vehicle_airspeed_pollEv        0        0        2
  _ZN18ECL_RollController16control_attitudeERK15ECL_ControlData        0        0        2
  _ZN27MavlinkStreamServoOutputRawILi3EED1Ev        0        0        1
> _ZN27MavlinkStreamOpticalFlowRad13get_id_staticEv        0        0        1
  _ZNK22MavlinkOrbSubscription12get_instanceEv        0        0        1
> dsm_deinit                            0        0        1
> _ZN15DriverFramework9Framework8shutdownEv        0        0        2
  _ZN7Mavlink20add_orb_subscriptionEPK12orb_metadatai        0        0        2
  _ZN7Battery5resetEP16battery_status_s        0        0        1
> _ZN6device3SPI5probeEv                0        0        1
> _ZN29MavlinkStreamMountOrientation13get_id_staticEv        0        0        1
> _ZN21MavlinkStreamAttitude13get_id_staticEv        0        0        1
> _ZNK34MavlinkStreamActuatorControlTargetILi1EE8get_nameEv        0        0        1
> _ZN8Airspeed16cycle_trampolineEPv        0        0        1
  _ZN4uORB12DeviceMaster19getDeviceNodeLockedEPKc        0        0        1
> _ZN15CameraInterface5setupEv          0        0        1
  orb_unadvertise                       0        0        1
> _ZN15CameraInterface15send_keep_aliveEb@./src/drivers/camera_trigger/CMakeFiles/drivers__camera_trigger.dir/interfaces/src/pwm.cpp.obj        0        0        1
> _ZN6device6Device14get_device_busEv@./src/drivers/ms5611/CMakeFiles/drivers__ms5611.dir/ms5611.cpp.obj        0        0        1
> _ZN23MavlinkStreamHighresIMU6get_idEv        0        0        1
> _ZN11LSM303D_mag4initEv               0        0        3
> _ZNK19MavlinkStreamVFRHUD8get_nameEv        0        0        1
  _ZN6device4CDev4initEv                0        0        2
> _ZN8VtolType21update_external_stateEv@./src/modules/vtol_att_control/CMakeFiles/modules__vtol_att_control.dir/vtol_type.cpp.obj        0        0        1
  _ZN11MavlinkULog18start_ack_receivedEv        0        0        1
  _ZN5SDP3XC1EiiPKc                     0        0        2
> _ZN31MavlinkStreamAttitudeQuaternion13get_id_staticEv        0        0        1
  _ZN7sensors18VotedSensorsUpdate23set_relative_timestampsER17sensor_combined_s        0        0        1
  _ZN6matrix6MatrixIfLj2ELj1EEaSERKS1_        0        0        1
> _ZN13land_detector12LandDetectorC1Ev        0        0        1
> _ZN32MavlinkStreamHILActuatorControls15get_name_staticEv        0        0        1
> _ZN35MavlinkStreamVisionPositionEstimate12new_instanceEP7Mavlink        0        0        3
  PRINT_MODULE_USAGE_PARAM_INT          0        0        1
> _ZN6device6Device18get_device_addressEv@./src/drivers/device/CMakeFiles/drivers__device.dir/device_nuttx.cpp.obj        0        0        1
> _ZN27MavlinkStreamServoOutputRawILi3EE13get_id_staticEv        0        0        1
> _ZN23MavlinkStreamHighresIMU15get_name_staticEv        0        0        1
  _ZN7TakeoffD1Ev                       0        0        1
> _ZN5Mixer7findtagEPKcRjc@./src/modules/px4iofirmware/CMakeFiles/px4io-v2.dir/__/systemlib/mixer/mixer.cpp.obj        0        0        1
  _ZN7sensors23TemperatureCompensation19set_sensor_id_accelEji        0        0        1
  _ZN10ModuleBaseIN8load_mon7LoadMonEE13unlock_moduleEv        0        0        1
  _ZN3Ekf17alignOutputFilterEv          0        0        4
  mavlink_get_channel_buffer            0        0        2
> _ZN6matrix6MatrixIfLj3ELj1EEC1ERKS1_@./src/modules/mc_pos_control/CMakeFiles/modules__mc_pos_control.dir/mc_pos_control_main.cpp.obj        0        0        1
  _ZN9Navigator21vehicle_status_updateEv        0        0        2
> _ZN6MS5525D0Ev                        0        0        2
> _ZN7LSM303D18measure_trampolineEPv        0        0        1
> _ZN6device6Device14get_device_busEv@./src/drivers/ll40ls/CMakeFiles/drivers__ll40ls.dir/LidarLitePWM.cpp.obj        0        0        1
> _ZN22TemperatureCalibrationD1Ev        0        0        1
> _ZN7control10BlockParamIRfED0Ev        0        0        1
  _Z13buzzer_deinitv                    0        0        1
  _ZN15DriverFramework20absoluteTimeInFutureEyR8timespec        0        0        2
  PRINT_MODULE_USAGE_NAME               0        0        1
> _ZN20MavlinkCommandSenderD1Ev         0        0        1
> _ZN23MavlinkStreamHighresIMU12new_instanceEP7Mavlink        0        0        3
> _ZN29MavlinkStreamExtendedSysStateD0Ev        0        0        2
> _ZN6matrix6MatrixIdLj4ELj4EE8swapRowsEjj@./src/modules/events/CMakeFiles/modules__events.dir/temperature_calibration/accel.cpp.obj        0        0        1
  _ZN14PX4IO_Uploader5drainEv           0        0        2
  _ZN18EstimatorInterface18setOpticalFlowDataEyPN9estimator12flow_messageE        0        0        3
> _ZN6PX4FMU19safety_check_buttonEv        0        0        1
> _ZNK34MavlinkStreamActuatorControlTargetILi0EE8get_nameEv        0        0        1
> _ZN13runwaytakeoff13RunwayTakeoffD0Ev        0        0        1
> _ZN6device6Device19get_device_bus_typeEv@./src/drivers/pwm_out_sim/CMakeFiles/drivers__pwm_out_sim.dir/pwm_out_sim.cpp.obj        0        0        1
> _ZN11LIS3MDL_I2C4initEv               0        0        1
  _ZN6matrix6MatrixIfLj3ELj1EEC1Ev@./src/drivers/vmount/CMakeFiles/drivers__vmount.dir/output.cpp.obj        0        0        1
> _ZN3Ekf14get_posD_resetEPfPh          0        0        1
  _ZN12MissionBlock16set_takeoff_itemEP14mission_item_sff        0        0        1
> _ZN6PX4FMU16set_pwm_alt_rateEj        0        0        1
> _ZN10ringbuffer10RingBuffer3getERs        0        0        1
> _ZN34MavlinkStreamActuatorControlTargetILi3EE13get_id_staticEv        0        0        1
> _ZN6vmount7InputRC11update_implEjPPNS_11ControlDataEb        0        0        1
> _ZN22MavlinkStreamHeartbeat8get_sizeEv        0        0        1
  _ZN9Navigator29get_default_acceptance_radiusEv        0        0        1
  _ZN26MavlinkStreamManualControlD1Ev        0        0        1
> _ZN15DriverFramework9Framework15waitForShutdownEv        0        0        1
  _ZN6matrix6MatrixIfLj1ELj3EEC1Ev        0        0        1
> _ZN6device6Device19get_device_bus_typeEv@./src/drivers/lis3mdl/CMakeFiles/drivers__lis3mdl.dir/lis3mdl_i2c.cpp.obj        0        0        1
> _ZN3Ekf15get_posNE_resetEPfPh         0        0        1
> _ZN6device6Device14get_device_busEv@./src/drivers/ms5611/CMakeFiles/drivers__ms5611.dir/ms5611_i2c.cpp.obj        0        0        1
  _ZN6vmount8OutputRCC1ERKNS_12OutputConfigE        0        0        1
  _ZN10MavlinkFTP18_getServerSystemIdEv        0        0        2
> _ZN22MavlinkStreamGPSRawInt8get_sizeEv        0        0        1
> _ZN3px43bst3BST5startEv               0        0        2
> _ZL13_ram_shutdownv                   0        0        1
> _mav_finalize_message_chan_send@./src/modules/mavlink/CMakeFiles/modules__mavlink.dir/mavlink_mission.cpp.obj        0        0        3
> _ZN7MPU92505probeEv                   0        0        2
> _ZN6device6Device14get_device_busEv@./src/drivers/sf0x/CMakeFiles/drivers__sf0x.dir/sf0x.cpp.obj        0        0        1
> _ZNK4math10VectorBaseILj2EE6lengthEv@./src/lib/ecl/CMakeFiles/lib__ecl.dir/l1/ecl_l1_pos_controller.cpp.obj        0        0        1
> _ZN27MavlinkStreamServoOutputRawILi2EE15get_name_staticEv        0        0        1
> _ZN11MPU6000_SPI5ioctlEjRj            0        0        1
  _ZN10MavlinkFTP14_workTerminateEPNS_13PayloadHeaderE        0        0        1
> _ZN6matrix6MatrixIfLj4ELj1EEC1Ev@./src/lib/ecl/CMakeFiles/lib__ecl.dir/EKF/ekf.cpp.obj        0        0        1
  _ZN15MavlinkReceiver19handle_message_pingEP17__mavlink_message        0        0        4
  _Z28calculate_calibration_valuesjRA3_A6_A3_fRA3_A3_S_RS3_f        0        0        2
> _ZN9LidarLiteD1Ev                     0        0        1
> _ZN4uORB10DeviceNode15update_deferredEv        0        0        1
> _ZNK23MavlinkStreamHighresIMU8get_nameEv        0        0        1
  _ZN4math7degreesEf                    0        0        1
  _ZN20MavlinkCommandSenderC1Ev         0        0        1
> _ZN6Loiter13on_activationEv           0        0        1
> _ZThn52_N4Ekf2D0Ev                    0        0        1
  _ZN11SimpleMixer19parse_output_scalerEPKcRjR14mixer_scaler_s@./src/modules/systemlib/mixer/CMakeFiles/modules__systemlib__mixer.dir/mixer_simple.cpp.obj        0        0        2
  _ZN10RingBufferIN9estimator9gpsSampleEE4pushES1_        0        0        2
  _ZN9Navigator13params_updateEv        0        0        2
> _ZN4uORB15PublicationBaseD0Ev         0        0        3
  _ZN14ECL_Controller18set_integrator_maxEf        0        0        1
> _ZN9systemlib10HysteresisD1Ev         0        0        1
> _ZN5Mixer17set_thrust_factorEf@./src/modules/px4iofirmware/CMakeFiles/px4io-v2.dir/__/systemlib/mixer/mixer_simple.cpp.obj        0        0        1
> _ZThn16_N4uORB12SubscriptionI18parameter_update_sED1Ev        0        0        1
  _ZN24FixedwingPositionControl28manual_control_setpoint_pollEv        0        0        2
  mixer_set_failsafe                    0        0        3
  _ZN7LIS3MDL9write_regEhh              0        0        1
> _ZN4uORB7Manager9orb_checkEiPb        0        0        1
  _ZN10ringbuffer10RingBuffer5flushEv        0        0        2
  _ZN27MavlinkStreamOpticalFlowRadD1Ev        0        0        1
  _ZN29MavlinkStreamExtendedSysStateD1Ev        0        0        1
  _ZN10RingBufferIN9estimator12outputSampleEE13push_to_indexEjS1_        0        0        3
> _ZN21MavlinkStreamAttitude6get_idEv        0        0        1
  _ZN13land_detector17RoverLandDetectorC1Ev        0        0        1
  _ZN6matrix3DcmIfEC1ERKNS_5EulerIfEE@./src/modules/mc_pos_control/CMakeFiles/modules__mc_pos_control.dir/mc_pos_control_main.cpp.obj        0        0        1
  _ZN3px46logger9LogWriter6unlockEv.isra.4        0        0        1
  _Z14arm_auth_checkv                   0        0        1
  _ZN21ECL_L1_Pos_Controller16crosstrack_errorEv        0        0        1
> _ZN4ListIPN7control5BlockEED1Ev@./src/modules/ekf2/CMakeFiles/modules__ekf2.dir/ekf2_main.cpp.obj        0        0        1
> _ZN7MissionD0Ev                       0        0        1
  _ZL16calculate_offset9dm_item_tj        0        0        1
  _ZN9Navigator21get_cruising_throttleEv        0        0        1
> _ZN10ModuleBaseIN13land_detector12LandDetectorEE12request_stopEv@./src/modules/land_detector/CMakeFiles/modules__land_detector.dir/FixedwingLandDetector.cpp.obj        0        0        1
  _ZN3Ekf17get_heading_innovEPf         0        0        1
  _ZN24MavlinkParametersManager20enque_uavcan_requestEP26uavcan_parameter_request_s        0        0        1
> _ZN3ADC5ioctlEP4fileim                0        0        1
> _ZN6device6Device4lockEv@./src/modules/uORB/CMakeFiles/modules__uORB.dir/uORBDevices.cpp.obj        0        0        1
  _ZNK3px46logger9LogWriter10is_startedEh        0        0        1
> _ZNK6matrix6MatrixIfLj3ELj3EEmlILj1EEENS0_IfLj3EXT_EEERKS3_@./src/modules/vtol_att_control/CMakeFiles/modules__vtol_att_control.dir/standard.cpp.obj        0        0        2
  _ZN5SDP3X13write_commandEt            0        0        2
  _ZN12PX4IO_serial10_abort_dmaEv        0        0        1
> _ZN6device6Device14get_device_busEv@./src/drivers/mpu6000/CMakeFiles/drivers__mpu6000.dir/mpu6000.cpp.obj        0        0        1
> _ZN30MavlinkStreamGlobalPositionIntD0Ev        0        0        2
> _ZN21MavlinkStreamAttitude12new_instanceEP7Mavlink        0        0        3
  _ZN9TiltrotorD1Ev                     0        0        1
> _ZN4uORB7Manager28is_remote_subscriber_presentEPKc        0        0        1
> _ZN6device6Device19get_device_bus_typeEv@./src/drivers/ll40ls/CMakeFiles/drivers__ll40ls.dir/LidarLitePWM.cpp.obj        0        0        1
> _ZN25MavlinkStreamHomePosition13get_id_staticEv        0        0        1
  _ZN6device3I2C13set_bus_clockEjj        0        0        1
> _ZN12PX4IO_serial4initEv              0        0        1
  _ZN24MavlinkParametersManagerC1EP7Mavlink        0        0        1
  _ZN12FollowTargetD1Ev                 0        0        1
  _ZL22get_mavlink_mode_stateP16vehicle_status_sPhS1_Pj        0        0        1
  orb_unsubscribe                       0        0        1
> _ZN9ToneAlarm15next_trampolineEPv        0        0        1
  _ZN3px46logger13LogWriterFile12get_read_ptrEPPvPb        0        0        1
> _ZN13EngineFailure11set_ef_itemEv        0        0        3
  _ZN7Mission24set_mission_item_reachedEv        0        0        1
  _ZN10GpsFailureD1Ev                   0        0        1
  _ZNK6matrix7Vector3IfEmlEf            0        0        2
> _Z8isfiniteIfEbT_@./src/modules/fw_att_control/CMakeFiles/modules__fw_att_control.dir/fw_att_control_main.cpp.obj        0        0        1
> _ZN9ToneAlarm4initEv                  0        0        3
  _ZN6device4CDev18remove_poll_waiterEP6pollfd        0        0        1
  _ZN11ETSAirspeedC1EiiPKc              0        0        1
> _ZL14mixer_callbackjhhRf              0        0        1
  _ZN9ToneAlarm9next_dotsEv             0        0        2
> _ZN15CameraInterface15send_keep_aliveEb@./src/drivers/camera_trigger/CMakeFiles/drivers__camera_trigger.dir/interfaces/src/gpio.cpp.obj        0        0        1
> _ZN9GPSHelperC1EPFi15GPSCallbackTypePviS1_ES1_        0        0        1
  PRINT_MODULE_USAGE_NAME_SIMPLE        0        0        1
  _ZN11MPU9250_mag23ak8963_read_adjustmentsEv        0        0        5
> _ZN7control10BlockParamIfED0Ev        0        0        1
> _ZN28MavlinkStreamNamedValueFloat15get_name_staticEv        0        0        1
> _ZN23MavlinkStreamRCChannels12new_instanceEP7Mavlink        0        0        3
> _ZNK32MavlinkStreamNavControllerOutput8get_nameEv        0        0        1
> _ZN11MPU9250_SPI4initEv               0        0        4
> _ZNK29MavlinkStreamExtendedSysState8get_nameEv        0        0        1
  _ZN18EstimatorInterface10setIMUDataEyyyRA3_fS1_        0        0        3
> _ZN4uORB7Manager12orb_priorityEiPi        0        0        1
> _ZN6matrix6MatrixIfLj3ELj3EEC1Ev@./src/modules/vtol_att_control/CMakeFiles/modules__vtol_att_control.dir/standard.cpp.obj        0        0        1
  _ZN11SimpleMixerC1EPFijhhRfEjP14mixer_simple_s@./src/modules/systemlib/mixer/CMakeFiles/modules__systemlib__mixer.dir/mixer_simple.cpp.obj        0        0        1
  _ZN9estimator10flowSampleC1ERKS0_        0        0        1
  _ZN7Mavlink11get_uart_fdEv            0        0        1
  _ZN7sensors8RCUpdate22get_rc_sw3pos_positionEhfbfb        0        0        1
  _ZN26MulticopterPositionControl15vel_sp_slewrateEf        0        0        2
> _ZN26MavlinkStreamCameraCapture13get_id_staticEv        0        0        1
> _ZThn16_N12LidarLitePWMD0Ev           0        0        1
> _ZN4Ekf214custom_commandEiPPc         0        0        1
  _ZN26MulticopterPositionControl21get_cruising_speed_xyEv        0        0        2
  _ZN5SDP3X3crcEPKhjh                   0        0        1
  _ZN10MixerGroup5resetEv@./src/modules/systemlib/mixer/CMakeFiles/modules__systemlib__mixer.dir/mixer_group.cpp.obj        0        0        1
> _ZN27MavlinkStreamDistanceSensor12new_instanceEP7Mavlink        0        0        3
> _ZN10MS5611_I2C8_measureEj            0        0        2
> _ZN6device6Device14get_device_busEv@./src/drivers/trone/CMakeFiles/drivers__trone.dir/trone.cpp.obj        0        0        1
> _ZN16GPSDriverAshtechD1Ev             0        0        1
  _ZN13land_detector23MulticopterLandDetector14_update_topicsEv        0        0        3
> _ZN9GPSHelper5writeEPKvi@./src/drivers/gps/CMakeFiles/drivers__gps.dir/devices/src/mtk.cpp.obj        0        0        1
> _ZN9NullMixer8set_trimEf@./src/modules/px4iofirmware/CMakeFiles/px4io-v2.dir/__/systemlib/mixer/mixer.cpp.obj        0        0        1
> _ZN25MavlinkStreamHomePosition12new_instanceEP7Mavlink        0        0        3
> _ZN6matrix5EulerIfEC1ERKNS_10QuaternionIfEE@./src/modules/mavlink/CMakeFiles/modules__mavlink.dir/mavlink_messages.cpp.obj        0        0        1
  _ZN15MavlinkReceiver19decode_switch_pos_nEtj        0        0        1
> _ZN13MavlinkStreamD0Ev                0        0        1
> _ZN6device6Device18get_device_addressEv@./src/drivers/device/CMakeFiles/drivers__device.dir/spi.cpp.obj        0        0        1
  _ZNK6matrix7Vector3IfEplES1_          0        0        2
